transaction_id,company_id,date,amount
txn-4525,390293f2-6297-554c-8a51-93d478191795,2024-01-11,3097
txn-4526,390293f2-6297-554c-8a51-93d478191795,2024-03-01,3538
txn-4527,390293f2-6297-554c-8a51-93d478191795,2024-01-07,2426
txn-4528,390293f2-6297-554c-8a51-93d478191795,2024-02-02,3963
txn-4529,390293f2-6297-554c-8a51-93d478191795,2023-12-30,916
txn-4530,390293f2-6297-554c-8a51-93d478191795,2024-01-07,863
txn-4531,390293f2-6297-554c-8a51-93d478191795,2024-02-25,1588
txn-4532,390293f2-6297-554c-8a51-93d478191795,2023-12-29,3910
txn-4533,390293f2-6297-554c-8a51-93d478191795,2024-03-09,3249
txn-4534,390293f2-6297-554c-8a51-93d478191795,2024-02-23,1049
txn-4535,390293f2-6297-554c-8a51-93d478191795,2024-01-29,1586
txn-4536,390293f2-6297-554c-8a51-93d478191795,2024-01-27,2361
txn-4537,390293f2-6297-554c-8a51-93d478191795,2024-03-08,4253
txn-4538,390293f2-6297-554c-8a51-93d478191795,2024-01-13,2077
txn-4539,390293f2-6297-554c-8a51-93d478191795,2024-02-05,2478
txn-4540,390293f2-6297-554c-8a51-93d478191795,2024-03-17,480
txn-4541,390293f2-6297-554c-8a51-93d478191795,2024-02-13,3380
txn-4542,390293f2-6297-554c-8a51-93d478191795,2024-02-25,2148
txn-4543,390293f2-6297-554c-8a51-93d478191795,2024-01-15,2108
txn-4544,390293f2-6297-554c-8a51-93d478191795,2024-01-14,759
txn-4545,390293f2-6297-554c-8a51-93d478191795,2024-01-17,4795
txn-4546,390293f2-6297-554c-8a51-93d478191795,2024-03-15,279
txn-4547,390293f2-6297-554c-8a51-93d478191795,2024-03-18,260
txn-4548,390293f2-6297-554c-8a51-93d478191795,2024-01-10,4686
txn-4549,390293f2-6297-554c-8a51-93d478191795,2024-01-27,3392
txn-4550,390293f2-6297-554c-8a51-93d478191795,2024-03-04,1347
txn-4551,390293f2-6297-554c-8a51-93d478191795,2024-01-09,4975
txn-4552,390293f2-6297-554c-8a51-93d478191795,2024-01-19,3330
txn-4553,390293f2-6297-554c-8a51-93d478191795,2024-02-10,3115
txn-4554,390293f2-6297-554c-8a51-93d478191795,2024-03-06,537
txn-4555,390293f2-6297-554c-8a51-93d478191795,2023-12-23,2716
txn-4556,390293f2-6297-554c-8a51-93d478191795,2024-03-18,1892
txn-4557,390293f2-6297-554c-8a51-93d478191795,2024-01-09,1016
txn-4558,390293f2-6297-554c-8a51-93d478191795,2024-02-10,3425
txn-4559,390293f2-6297-554c-8a51-93d478191795,2024-01-30,2598
txn-4560,390293f2-6297-554c-8a51-93d478191795,2024-01-02,3040
txn-4561,390293f2-6297-554c-8a51-93d478191795,2024-03-11,689
txn-4562,390293f2-6297-554c-8a51-93d478191795,2024-01-07,4072
txn-4563,390293f2-6297-554c-8a51-93d478191795,2024-03-14,698
txn-4564,390293f2-6297-554c-8a51-93d478191795,2024-01-31,1503
txn-4565,390293f2-6297-554c-8a51-93d478191795,2024-01-04,167
txn-4566,390293f2-6297-554c-8a51-93d478191795,2024-02-26,1838
txn-4567,390293f2-6297-554c-8a51-93d478191795,2024-01-30,3751
txn-4568,390293f2-6297-554c-8a51-93d478191795,2024-03-19,1823
txn-4569,390293f2-6297-554c-8a51-93d478191795,2024-02-01,3899
txn-4570,390293f2-6297-554c-8a51-93d478191795,2024-02-08,512
txn-4571,390293f2-6297-554c-8a51-93d478191795,2023-12-22,4805
txn-4572,390293f2-6297-554c-8a51-93d478191795,2024-03-03,282
txn-4573,390293f2-6297-554c-8a51-93d478191795,2024-02-11,2788
txn-4574,390293f2-6297-554c-8a51-93d478191795,2024-01-28,1275
txn-4575,390293f2-6297-554c-8a51-93d478191795,2024-01-25,2775
txn-4576,390293f2-6297-554c-8a51-93d478191795,2024-03-16,3347
txn-4577,390293f2-6297-554c-8a51-93d478191795,2024-02-26,2077
txn-4578,390293f2-6297-554c-8a51-93d478191795,2024-01-23,4507
txn-4579,390293f2-6297-554c-8a51-93d478191795,2024-02-24,4897
txn-4580,390293f2-6297-554c-8a51-93d478191795,2024-03-15,1338
txn-4581,390293f2-6297-554c-8a51-93d478191795,2024-02-04,2312
txn-4582,390293f2-6297-554c-8a51-93d478191795,2024-01-09,1675
txn-4583,390293f2-6297-554c-8a51-93d478191795,2024-02-07,2467
txn-4584,390293f2-6297-554c-8a51-93d478191795,2024-03-18,1593
txn-4585,390293f2-6297-554c-8a51-93d478191795,2024-01-02,1114
txn-4586,390293f2-6297-554c-8a51-93d478191795,2024-03-06,3732
txn-4587,390293f2-6297-554c-8a51-93d478191795,2023-12-25,269
txn-4588,390293f2-6297-554c-8a51-93d478191795,2024-02-21,117
txn-4589,390293f2-6297-554c-8a51-93d478191795,2024-02-24,3509
txn-4590,390293f2-6297-554c-8a51-93d478191795,2024-03-16,4281
txn-4591,390293f2-6297-554c-8a51-93d478191795,2024-03-13,374
txn-4592,390293f2-6297-554c-8a51-93d478191795,2024-03-07,3091
txn-4593,390293f2-6297-554c-8a51-93d478191795,2024-02-16,1537
txn-4594,390293f2-6297-554c-8a51-93d478191795,2023-12-29,4285
txn-4595,390293f2-6297-554c-8a51-93d478191795,2024-01-27,4612
txn-4596,390293f2-6297-554c-8a51-93d478191795,2024-01-02,2879
txn-4597,390293f2-6297-554c-8a51-93d478191795,2024-01-16,3882
txn-4598,390293f2-6297-554c-8a51-93d478191795,2024-01-05,198
txn-4599,390293f2-6297-554c-8a51-93d478191795,2024-02-08,1026
txn-4600,390293f2-6297-554c-8a51-93d478191795,2023-12-26,3308
txn-4601,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-03-19,582
txn-4602,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-01-22,2645
txn-4603,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2023-12-30,3812
txn-4604,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-01-13,1711
txn-4605,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-02-13,4640
txn-4606,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-01-01,3232
txn-4607,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-02-04,3511
txn-4608,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-03-08,3349
txn-4609,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-03-18,4296
txn-4610,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-02-11,2800
txn-4611,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-03-16,1293
txn-4612,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-03-12,1399
txn-4613,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-03-16,971
txn-4614,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-01-23,1957
txn-4615,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-02-26,2926
txn-4616,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-03-12,4464
txn-4617,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-02-03,4663
txn-4618,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2023-12-29,4261
txn-4619,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-01-29,1961
txn-4620,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-02-05,2818
txn-4621,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-01-23,2449
txn-4622,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-02-25,4061
txn-4623,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2023-12-27,1573
txn-4624,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-02-24,1340
txn-4625,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-01-08,594
txn-4626,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-02-27,1329
txn-4627,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-03-11,3652
txn-4628,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-01-11,2121
txn-4629,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-01-17,3674
txn-4630,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-01-28,2570
txn-4631,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-01-27,4384
txn-4632,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-03-03,4796
txn-4633,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2023-12-24,4268
txn-4634,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-02-23,2742
txn-4635,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-02-17,1083
txn-4636,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-03-20,2958
txn-4637,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-02-01,2991
txn-4638,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-02-07,3401
txn-4639,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-01-24,2095
txn-4640,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-01-19,1222
txn-4641,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-03-03,4075
txn-4642,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-01-21,2300
txn-4643,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-01-13,1665
txn-4644,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-03-20,2088
txn-4645,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-01-14,1851
txn-4646,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-02-27,4318
txn-4647,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-03-14,3850
txn-4648,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-02-20,1570
txn-4649,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-02-02,946
txn-4650,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-01-02,1561
txn-4651,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-03-06,2293
txn-4652,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-02-26,3481
txn-4653,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-01-16,2290
txn-4654,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-01-26,2062
txn-4655,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2023-12-26,3719
txn-4656,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-02-22,3635
txn-4657,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-01-12,2435
txn-4658,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-02-16,1043
txn-4659,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-01-09,1977
txn-4660,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2023-12-25,1911
txn-4661,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-03-03,4582
txn-4662,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-03-05,333
txn-4663,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2023-12-23,2040
txn-4664,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-02-06,852
txn-4665,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-02-19,4468
txn-4666,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-02-02,2667
txn-4667,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2023-12-22,784
txn-4668,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2023-12-30,1751
txn-4669,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-03-04,1524
txn-4670,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-01-16,2793
txn-4671,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-02-13,1831
txn-4672,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-02-24,4210
txn-4673,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-01-07,1586
txn-4674,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-01-04,565
txn-4675,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-01-19,4714
txn-4676,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-01-06,3877
txn-4677,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-03-05,559
txn-4678,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-03-03,1358
txn-4679,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-02-16,3858
txn-4680,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-02-11,3480
txn-4681,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-01-23,1569
txn-4682,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-02-28,1965
txn-4683,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-01-18,3877
txn-4684,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-02-01,2596
txn-4685,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-03-16,4187
txn-4686,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-03-08,1991
txn-4687,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-01-15,1355
txn-4688,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-02-17,3246
txn-4689,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-01-22,2937
txn-4690,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-01-02,3550
txn-4691,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2023-12-30,4814
txn-4692,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2023-12-24,3867
txn-4693,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2023-12-27,3261
txn-4694,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-03-02,2505
txn-4695,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-01-05,281
txn-4696,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-01-09,2267
txn-4697,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-03-04,2910
txn-4698,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-01-15,4912
txn-4699,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-01-27,520
txn-4700,53e39cd4-1aa0-5f41-8db4-341206ef4c33,2024-03-06,3174
txn-4701,72a69570-874b-50a4-9a78-89b6a5362901,2024-01-18,276
txn-4702,72a69570-874b-50a4-9a78-89b6a5362901,2024-03-18,4731
txn-4703,72a69570-874b-50a4-9a78-89b6a5362901,2024-02-17,2325
txn-4704,72a69570-874b-50a4-9a78-89b6a5362901,2024-01-19,1678
txn-4705,72a69570-874b-50a4-9a78-89b6a5362901,2023-12-28,3570
txn-4706,72a69570-874b-50a4-9a78-89b6a5362901,2024-02-01,2928
txn-4707,72a69570-874b-50a4-9a78-89b6a5362901,2024-02-06,3702
txn-4708,72a69570-874b-50a4-9a78-89b6a5362901,2024-03-08,998
txn-4709,72a69570-874b-50a4-9a78-89b6a5362901,2023-12-29,3428
txn-4710,72a69570-874b-50a4-9a78-89b6a5362901,2024-02-29,3283
txn-4711,72a69570-874b-50a4-9a78-89b6a5362901,2024-01-03,761
txn-4712,72a69570-874b-50a4-9a78-89b6a5362901,2024-01-05,559
txn-4713,72a69570-874b-50a4-9a78-89b6a5362901,2024-02-08,868
txn-4714,72a69570-874b-50a4-9a78-89b6a5362901,2024-01-06,563
txn-4715,72a69570-874b-50a4-9a78-89b6a5362901,2024-01-02,631
txn-4716,72a69570-874b-50a4-9a78-89b6a5362901,2024-03-04,1120
txn-4717,72a69570-874b-50a4-9a78-89b6a5362901,2023-12-24,3172
txn-4718,72a69570-874b-50a4-9a78-89b6a5362901,2024-01-24,3931
txn-4719,72a69570-874b-50a4-9a78-89b6a5362901,2024-02-17,1304
txn-4720,72a69570-874b-50a4-9a78-89b6a5362901,2024-01-01,4512
txn-4721,72a69570-874b-50a4-9a78-89b6a5362901,2024-01-26,2123
txn-4722,72a69570-874b-50a4-9a78-89b6a5362901,2024-03-01,1749
txn-4723,72a69570-874b-50a4-9a78-89b6a5362901,2024-01-17,4372
txn-4724,72a69570-874b-50a4-9a78-89b6a5362901,2024-03-13,1522
txn-4725,72a69570-874b-50a4-9a78-89b6a5362901,2023-12-30,2052
txn-4726,72a69570-874b-50a4-9a78-89b6a5362901,2024-03-11,4682
txn-4727,72a69570-874b-50a4-9a78-89b6a5362901,2024-01-06,3724
txn-4728,72a69570-874b-50a4-9a78-89b6a5362901,2024-03-07,1828
txn-4729,72a69570-874b-50a4-9a78-89b6a5362901,2024-02-02,2033
txn-4730,72a69570-874b-50a4-9a78-89b6a5362901,2024-02-02,3327
txn-4731,72a69570-874b-50a4-9a78-89b6a5362901,2024-02-09,1933
txn-4732,72a69570-874b-50a4-9a78-89b6a5362901,2024-01-04,3149
txn-4733,72a69570-874b-50a4-9a78-89b6a5362901,2024-02-06,362
txn-4734,72a69570-874b-50a4-9a78-89b6a5362901,2024-03-01,1915
txn-4735,72a69570-874b-50a4-9a78-89b6a5362901,2024-03-05,1081
txn-4736,72a69570-874b-50a4-9a78-89b6a5362901,2024-03-15,1854
txn-4737,72a69570-874b-50a4-9a78-89b6a5362901,2024-01-03,2383
txn-4738,72a69570-874b-50a4-9a78-89b6a5362901,2024-01-13,2761
txn-4739,72a69570-874b-50a4-9a78-89b6a5362901,2024-02-17,4837
txn-4740,72a69570-874b-50a4-9a78-89b6a5362901,2023-12-29,1952
txn-4741,72a69570-874b-50a4-9a78-89b6a5362901,2023-12-26,529
txn-4742,72a69570-874b-50a4-9a78-89b6a5362901,2024-03-17,3539
txn-4743,72a69570-874b-50a4-9a78-89b6a5362901,2023-12-27,3889
txn-4744,72a69570-874b-50a4-9a78-89b6a5362901,2024-01-13,3122
txn-4745,72a69570-874b-50a4-9a78-89b6a5362901,2024-01-25,4780
txn-4746,72a69570-874b-50a4-9a78-89b6a5362901,2023-12-22,3638
txn-4747,72a69570-874b-50a4-9a78-89b6a5362901,2024-03-12,3514
txn-4748,72a69570-874b-50a4-9a78-89b6a5362901,2024-03-20,3558
txn-4749,72a69570-874b-50a4-9a78-89b6a5362901,2024-01-14,286
txn-4750,72a69570-874b-50a4-9a78-89b6a5362901,2024-01-29,3420
txn-4751,72a69570-874b-50a4-9a78-89b6a5362901,2024-01-27,2830
txn-4752,72a69570-874b-50a4-9a78-89b6a5362901,2024-02-19,1448
txn-4753,72a69570-874b-50a4-9a78-89b6a5362901,2024-02-20,3626
txn-4754,72a69570-874b-50a4-9a78-89b6a5362901,2023-12-31,2600
txn-4755,72a69570-874b-50a4-9a78-89b6a5362901,2024-01-11,584
txn-4756,72a69570-874b-50a4-9a78-89b6a5362901,2024-01-07,1323
txn-4757,72a69570-874b-50a4-9a78-89b6a5362901,2024-01-20,4839
txn-4758,72a69570-874b-50a4-9a78-89b6a5362901,2024-01-04,4030
txn-4759,72a69570-874b-50a4-9a78-89b6a5362901,2024-01-17,675
txn-4760,72a69570-874b-50a4-9a78-89b6a5362901,2023-12-24,354
txn-4761,72a69570-874b-50a4-9a78-89b6a5362901,2023-12-30,2554
txn-4762,72a69570-874b-50a4-9a78-89b6a5362901,2024-02-04,1969
txn-4763,72a69570-874b-50a4-9a78-89b6a5362901,2024-02-03,2362
txn-4764,72a69570-874b-50a4-9a78-89b6a5362901,2024-01-16,1095
txn-4765,72a69570-874b-50a4-9a78-89b6a5362901,2023-12-25,4147
txn-4766,72a69570-874b-50a4-9a78-89b6a5362901,2024-01-17,1303
txn-4767,72a69570-874b-50a4-9a78-89b6a5362901,2024-01-25,2450
txn-4768,72a69570-874b-50a4-9a78-89b6a5362901,2024-02-18,617
txn-4769,72a69570-874b-50a4-9a78-89b6a5362901,2024-01-17,1861
txn-4770,72a69570-874b-50a4-9a78-89b6a5362901,2023-12-23,351
txn-4771,72a69570-874b-50a4-9a78-89b6a5362901,2024-03-15,4887
txn-4772,72a69570-874b-50a4-9a78-89b6a5362901,2024-01-25,2269
txn-4773,72a69570-874b-50a4-9a78-89b6a5362901,2024-03-02,3021
txn-4774,72a69570-874b-50a4-9a78-89b6a5362901,2024-02-27,2554
txn-4775,72a69570-874b-50a4-9a78-89b6a5362901,2024-02-16,1258
txn-4776,72a69570-874b-50a4-9a78-89b6a5362901,2024-03-07,1737
txn-4777,72a69570-874b-50a4-9a78-89b6a5362901,2024-03-15,4551
txn-4778,72a69570-874b-50a4-9a78-89b6a5362901,2024-01-31,3775
txn-4779,72a69570-874b-50a4-9a78-89b6a5362901,2024-02-18,2582
txn-4780,72a69570-874b-50a4-9a78-89b6a5362901,2024-02-02,1794
txn-4781,72a69570-874b-50a4-9a78-89b6a5362901,2024-02-01,2849
txn-4782,72a69570-874b-50a4-9a78-89b6a5362901,2024-01-11,1454
txn-4783,72a69570-874b-50a4-9a78-89b6a5362901,2024-01-30,2280
txn-4784,72a69570-874b-50a4-9a78-89b6a5362901,2024-02-03,1111
txn-4785,72a69570-874b-50a4-9a78-89b6a5362901,2024-02-16,3337
txn-4786,72a69570-874b-50a4-9a78-89b6a5362901,2023-12-22,4528
txn-4787,72a69570-874b-50a4-9a78-89b6a5362901,2023-12-23,4565
txn-4788,72a69570-874b-50a4-9a78-89b6a5362901,2024-01-09,4002
txn-4789,72a69570-874b-50a4-9a78-89b6a5362901,2024-02-19,1812
txn-4790,72a69570-874b-50a4-9a78-89b6a5362901,2024-02-14,4225
txn-4791,72a69570-874b-50a4-9a78-89b6a5362901,2024-01-22,908
txn-4792,72a69570-874b-50a4-9a78-89b6a5362901,2024-02-12,663
txn-4793,72a69570-874b-50a4-9a78-89b6a5362901,2024-03-14,4500
txn-4794,72a69570-874b-50a4-9a78-89b6a5362901,2023-12-30,1737
txn-4795,72a69570-874b-50a4-9a78-89b6a5362901,2024-01-03,1917
txn-4796,72a69570-874b-50a4-9a78-89b6a5362901,2024-03-12,208
txn-4797,72a69570-874b-50a4-9a78-89b6a5362901,2024-01-13,640
txn-4798,72a69570-874b-50a4-9a78-89b6a5362901,2024-02-07,4104
txn-4799,72a69570-874b-50a4-9a78-89b6a5362901,2024-03-02,378
txn-4800,72a69570-874b-50a4-9a78-89b6a5362901,2024-01-24,4186
txn-4801,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-02-25,2442
txn-4802,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-01-01,4714
txn-4803,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-02-07,2662
txn-4804,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-03-03,2744
txn-4805,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-02-09,4854
txn-4806,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-01-11,4118
txn-4807,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-01-22,4725
txn-4808,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-03-10,4862
txn-4809,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-03-03,489
txn-4810,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-03-01,1454
txn-4811,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-03-01,2341
txn-4812,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-01-16,605
txn-4813,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-01-14,793
txn-4814,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-03-19,2087
txn-4815,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-03-15,1795
txn-4816,7d2b1e75-7717-5546-bab0-6593f96a895b,2023-12-25,2925
txn-4817,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-01-04,432
txn-4818,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-03-10,1544
txn-4819,7d2b1e75-7717-5546-bab0-6593f96a895b,2023-12-31,1424
txn-4820,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-01-05,1483
txn-4821,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-03-06,4780
txn-4822,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-01-23,4100
txn-4823,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-03-15,210
txn-4824,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-02-18,4237
txn-4825,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-02-12,3776
txn-4826,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-01-30,3542
txn-4827,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-03-15,2319
txn-4828,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-03-01,1233
txn-4829,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-03-08,1987
txn-4830,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-02-12,1386
txn-4831,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-03-03,1117
txn-4832,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-02-23,4810
txn-4833,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-02-22,2335
txn-4834,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-01-01,664
txn-4835,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-02-27,2418
txn-4836,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-02-14,3032
txn-4837,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-02-28,3933
txn-4838,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-02-19,213
txn-4839,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-02-06,1743
txn-4840,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-01-28,2686
txn-4841,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-02-25,1548
txn-4842,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-02-21,2064
txn-4843,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-03-10,4848
txn-4844,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-01-18,4099
txn-4845,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-02-07,1604
txn-4846,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-01-04,3381
txn-4847,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-03-09,2930
txn-4848,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-01-14,2564
txn-4849,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-01-16,4371
txn-4850,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-01-03,2381
txn-4851,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-03-17,3256
txn-4852,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-03-16,1618
txn-4853,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-03-16,4825
txn-4854,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-01-23,2588
txn-4855,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-02-02,4075
txn-4856,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-01-24,1858
txn-4857,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-02-06,2737
txn-4858,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-02-24,1841
txn-4859,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-03-18,791
txn-4860,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-01-27,2988
txn-4861,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-02-18,1578
txn-4862,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-01-29,3195
txn-4863,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-03-04,4054
txn-4864,7d2b1e75-7717-5546-bab0-6593f96a895b,2023-12-26,526
txn-4865,7d2b1e75-7717-5546-bab0-6593f96a895b,2023-12-28,3712
txn-4866,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-01-01,3135
txn-4867,7d2b1e75-7717-5546-bab0-6593f96a895b,2024-02-05,4984
